CID,f_inhibition_at_50_uM,activity,MaxAbsEStateIndex
MAK-UNK-4c6b313a-1,-20.6063,0,12.154005574452007
MAK-UNK-6435e6c2-1,4.20799245,0,12.157755574452008
MAK-UNK-6435e6c2-5,1.4342925,0,13.096745325081365
MAK-UNK-6435e6c2-6,4.1838815,0,13.595601904341985
DAN-PUR-6788a628-2,18.60511,0,11.569604119425547
RUT-UNI-630c5802-20,48.30592,0,13.026455971277402
GER-UNI-05c7e912-1,11.89448,0,13.125483518272116
GIA-UNK-a79af1bc-1,81.476355,1,11.470032071904367
NIR-THE-0d6461ce-8,98.32761500000001,1,11.497684393928981
NIR-THE-c331be7a-1,53.42881,1,11.989752771478964
NIR-THE-c331be7a-2,95.34918499999999,1,12.01827128999748
NIR-THE-c331be7a-6,99.746375,1,12.014444129503653
GIA-UNK-30c7cb75-1,-18.565479999999997,0,12.493735512723608
GIA-UNK-30c7cb75-2,-22.6273,0,12.438179957168051
GIA-UNK-30c7cb75-3,-27.42223,0,12.509939216427313
DAR-DIA-eace69ff-36,32.73232,0,12.900161564625849
GIA-UNK-d2defdc3-1,-20.60122,0,12.53556603970024
GIA-UNK-d2defdc3-2,-22.36972,0,12.382140113774312
GIA-UNK-d2defdc3-3,-19.4267,0,12.663668673698435
GIA-UNK-d2defdc3-4,-15.375470000000002,0,12.631982429947795
GIA-UNK-d2defdc3-6,-27.9572,0,12.623032249937012
GAB-FAC-880f6604-1,29.46934000000001,0,12.818542139514065
VIR-GIT-7b3d3065-2,31.38461,0,12.295631517524704
VIR-GIT-7b3d3065-3,38.7793,0,12.082020406413596
GIA-UNK-3f36037a-1,6.012231,0,11.859728993449233
GIA-UNK-3f36037a-2,-26.9467,0,11.808263731418492
GIA-UNK-3f36037a-6,15.13225,0,11.829383660871756
GIA-UNK-3f36037a-7,11.9675,0,11.62879220206601
DAN-LON-a5fc619e-3,99.47946,1,11.865850930975391
DAN-LON-a5fc619e-8,72.65968000000002,1,11.671593561360874
DAN-LON-a5fc619e-10,45.234625,0,12.235135070557149
JOH-MSK-35a8745a-1,-0.96170145,0,10.797336554622357
JOH-MSK-ec639444-2,6.6887445,0,11.287267704921474
CHR-SOS-363cfb78-1,17.066025,0,11.6208026266062
CHR-SOS-363cfb78-2,3.96325,0,11.77302484882842
GIA-UNK-595fac82-2,19.1599,0,12.190595238095238
GIA-UNK-595fac82-3,-25.32197,0,12.162817460317461
GIA-UNK-595fac82-4,-16.326529999999998,0,12.378095238095238
GIA-UNK-595fac82-5,17.614420000000006,0,11.105633232491549
CHR-SOS-7098f804-1,-22.82544,0,12.035888290501385
CHR-SOS-7098f804-2,-11.42961,0,11.975054957168052
CHR-SOS-7098f804-3,-15.61784,0,11.942308043587804
CHR-SOS-7098f804-4,5.5752195,0,11.950960569412947
CHR-SOS-7098f804-7,8.4149875,0,11.857380322499369
CHR-SOS-7098f804-10,75.23331,1,11.923182791635172
CHR-SOS-7098f804-11,22.7829,0,11.829602544721592
CHR-SOS-7098f804-12,6.673363,0,11.768769211388259
CHR-SOS-7098f804-14,60.368140000000004,1,12.562920288485765
CHR-SOS-7098f804-21,3.2322189999999997,0,11.86234945830184
GIA-UNK-eaadd1d4-1,6.2650334999999995,0,12.466585604550971
GIA-UNK-eaadd1d4-3,5.517857,0,12.579474404163255
TRI-UNI-97428359-1,12.482660000000001,0,11.818363583882231
CHR-SOS-f7373dd1-4,3.982564,0,12.408066893424033
ANN-UNI-26382800-3,11.55569,0,11.621320310531619
ANN-UNI-26382800-5,24.96099,0,11.759691515495089
ANN-UNI-26382800-6,9.794888,0,11.835171012849585
HAN-NEW-5f56c3bc-1,-0.6277824000000001,0,11.656303854875286
DUN-NEW-f8ce3686-1,-22.96545,0,11.78451278659612
DUN-NEW-f8ce3686-13,6.558350999999999,0,12.516340974291461
DUN-NEW-f8ce3686-14,-5.456835,0,11.438450526445653
DUN-NEW-f8ce3686-22,69.45781,1,11.912514076103694
DUN-NEW-f8ce3686-23,74.50326,1,12.669066515495086
DUN-NEW-f8ce3686-24,85.67826,1,11.682082749136438
DUN-NEW-f8ce3686-25,26.0974,0,12.089208374631355
AGN-NEW-891393a6-1,87.53385,1,11.647777305366592
MIH-UNI-6b9ca91a-5,2.315665,0,9.146405082311468
MIH-UNI-6b9ca91a-6,-24.45017,0,11.712384101788864
DUN-NEW-d8381160-1,-24.74737,0,11.766513133030989
AGN-NEW-c7b24fe3-3,-5.939392,0,11.91301209372638
AGN-NEW-c7b24fe3-4,-15.721029999999999,0,11.86992819349962
AGN-NEW-c7b24fe3-5,3.6197355000000004,0,11.910744520030233
PAT-GYR-359dbb24-1,2.4609235000000003,0,11.821442743764171
ANT-LOU-17aa1493-2,4.05469,0,12.379345316830435
KIM-UNI-2ee5d8f9-1,6.3404,0,11.209996913059683
ANT-STE-dbb91f63-1,24.947395,0,11.578624653821175
JOR-UNI-2fc98d0b-6,49.6179,0,12.797844702695894
JOR-UNI-2fc98d0b-12,88.791675,1,12.841054579239106
ADA-UNI-f8e79267-2,-3.1753485,0,12.552513699924415
ADA-UNI-f8e79267-5,1.5463741000000002,0,12.452279856387
PAT-UNK-b2d83456-1,6.593532499999999,0,11.218658529221301
ANT-DIA-b7f58f21-2,0.0445147,0,10.727901077097505
ANT-DIA-b7f58f21-3,14.42441,0,10.73277478584026
TRY-UNI-1fd04853-5,9.0260615,0,12.033955971277402
TRY-UNI-1fd04853-7,3.4472410000000004,0,12.022887989557962
TRY-UNI-1fd04853-8,1.7144044999999999,0,12.052778250188966
TRY-UNI-1fd04853-9,8.4511955,0,12.006178193499622
TRY-UNI-1fd04853-10,-17.2385,0,12.043697483623081
TRY-UNI-1fd04853-11,4.1642875,0,11.995110211780185
TRY-UNI-1fd04853-12,0.61552145,0,12.025000472411186
TRY-UNI-714a760b-5,19.47383,0,11.795192743764172
TRY-UNI-714a760b-6,81.75695999999998,1,11.863408919123206
TRY-UNI-714a760b-12,58.708675,1,11.752297808012097
TRY-UNI-714a760b-16,18.376635,0,12.225026455026455
TRY-UNI-714a760b-18,78.712695,1,12.194427437641725
TRY-UNI-714a760b-20,58.318794999999994,1,11.911913737717311
TRY-UNI-714a760b-22,61.41119499999999,1,12.242932256235829
TRY-UNI-714a760b-24,44.289915,0,11.800802626606199
WAR-XCH-eb7b662f-2,43.902085,0,11.716796579743008
WAR-XCH-eb7b662f-4,21.22575,0,11.629743008314435
WAR-XCH-eb7b662f-5,12.72043,0,11.711375661375664
DAR-DIA-842b4336-3,11.320110000000001,0,11.547785336356766
DAR-DIA-842b4336-4,23.74839,0,11.50470143613001
DAR-DIA-842b4336-7,8.855559,0,11.441118669690098
DAR-DIA-842b4336-13,11.50041,0,11.615812547241118
DAR-DIA-842b4336-16,-9.906875,0,11.552229780801207
DAR-DIA-842b4336-18,8.2806935,0,11.923075396825395
DAR-DIA-23aa0b97-1,2.910389,0,12.094819538926682
DAR-DIA-23aa0b97-2,0.077528,0,12.067041761148904
DAR-DIA-23aa0b97-5,10.279247,0,11.648580404383974
DAR-DIA-23aa0b97-6,-0.0609150000000001,0,11.731913737717312
DAR-DIA-23aa0b97-8,57.24191999999999,1,11.719064153439154
DAR-DIA-23aa0b97-11,47.31524,0,11.983708427815573
DAR-DIA-23aa0b97-12,9.3436955,0,12.046314720332576
DAR-DIA-23aa0b97-13,14.95938,0,11.670559334845047
DAR-DIA-23aa0b97-14,30.92173,0,11.600075585789874
DAR-DIA-23aa0b97-15,16.82187,0,11.572297808012097
DAR-DIA-23aa0b97-17,21.805805,0,11.731913737717312
DAR-DIA-23aa0b97-19,73.019885,1,12.20337962962963
DAR-DIA-23aa0b97-20,57.79387,1,12.086658635676491
ANT-DIA-3c79be55-4,6.2614199999999975,0,11.810935846560845
